"Export Custom Permissions","ส่งออกสิทธิ์ที่กำหนดเอง",""
"Export Customizations","ส่งออกการปรับแต่ง",""
"Export Data","ส่งออกข้อมูล",""
"Export E-Invoices","ส่งออกใบแจ้งหนี้อิเล็กทรอนิกส์",""
"Export Errored Rows","ส่งออกแถวที่มีข้อผิดพลาด",""
"Export From","ส่งออกจาก",""
"Export Import Log","ส่งออกบันทึกการนำเข้า",""
"Export Report: {0}","ส่งออกรายงาน: {0}",""
"Export Type","ประเภทการส่งออก",""
"Export all matching rows?","ส่งออกแถวที่ตรงกันทั้งหมดหรือไม่?",""
"Export all {0} rows?","ส่งออกแถว {0} ทั้งหมดหรือไม่?",""
"Export as zip","ส่งออกเป็น zip",""
"Export not allowed. You need {0} role to export.","ไม่อนุญาตให้ส่งออก คุณต้องมีบทบาท {0} เพื่อส่งออก",""
"Export the data without any header notes and column descriptions","ส่งออกข้อมูลโดยไม่มีบันทึกส่วนหัวและคำอธิบายคอลัมน์",""
"Export without main header","ส่งออกโดยไม่มีส่วนหัวหลัก",""
"Export {0} records","ส่งออก {0} รายการ",""
"Exported permissions will be force-synced on every migrate overriding any other customization.","สิทธิ์ที่ส่งออกจะถูกซิงค์โดยบังคับในทุกการย้ายข้อมูลแทนที่การปรับแต่งอื่น ๆ",""
"Expose Recipients","เปิดเผยผู้รับ",""
"Expression","นิพจน์",""
"Expression (old style)","นิพจน์ (รูปแบบเก่า)",""
"Expression, Optional","นิพจน์, ไม่บังคับ",""
"External","ภายนอก",""
"External Link","ลิงก์ภายนอก",""
"External Work History","ประวัติการทำงานภายนอก",""
"Extra Consumed Qty","ปริมาณที่ใช้เกิน",""
"Extra Job Card Quantity","ปริมาณบัตรงานเพิ่มเติม",""
"Extra Large","ใหญ่มาก",""
"Extra Parameters","พารามิเตอร์เพิ่มเติม",""
"Extra Small","เล็กมาก",""
"Failed to generate preview of series","ล้มเหลวในการสร้างตัวอย่างของซีรีส์",""
"Failed to get method for command {0} with {1}","ล้มเหลวในการดึงวิธีการสำหรับคำสั่ง {0} ด้วย {1}",""
"Failed to get method {0} with {1}","ล้มเหลวในการดึงวิธีการ {0} ด้วย {1}",""
"Failed to get site info","ล้มเหลวในการดึงข้อมูลไซต์",""
"Failed to import virtual doctype {}, is controller file present?","ล้มเหลวในการนำเข้า virtual doctype {}, มีไฟล์ตัวควบคุมอยู่หรือไม่?",""
"Failed to install presets","ล้มเหลวในการติดตั้งค่าที่ตั้งไว้ล่วงหน้า",""
"Failed to login","ล้มเหลวในการเข้าสู่ระบบ",""
"Failed to optimize image: {0}","ล้มเหลวในการปรับแต่งภาพ: {0}",""
